ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
create_p-660379,2023-08-17 14:50:11+00:00,create package,p-660379,,9.61,,packages
deliver_p-660369,2023-08-17 15:19:03+00:00,package delivered,p-660369,,1.85,,packages
send_p-660379,2023-08-17 16:12:55+00:00,send package,p-660379,,9.61,,packages
deliver_p-660377,2023-08-17 18:17:25+00:00,package delivered,p-660377,,7.825,,packages
send_p-660378,2023-08-17 19:05:48+00:00,send package,p-660378,,3.453,,packages
create_p-660380,2023-08-18 09:28:36+00:00,create package,p-660380,,4.865,,packages
create_p-660381,2023-08-18 11:09:49+00:00,create package,p-660381,,5.074,,packages
fail_p-660379_116,2023-08-18 13:33:39+00:00,failed delivery,p-660379,,9.61,,packages
fail_p-660355_117,2023-08-18 13:39:20+00:00,failed delivery,p-660355,,1.486,,packages
deliver_p-660378,2023-08-18 14:11:08+00:00,package delivered,p-660378,,3.453,,packages
create_p-660382,2023-08-18 14:59:23+00:00,create package,p-660382,,2.2,,packages
deliver_p-660379,2023-08-18 15:31:43+00:00,package delivered,p-660379,,9.61,,packages
send_p-660381,2023-08-18 15:49:00+00:00,send package,p-660381,,5.074,,packages
create_p-660383,2023-08-18 15:52:23+00:00,create package,p-660383,,6.021,,packages
deliver_p-660355,2023-08-18 16:31:41+00:00,package delivered,p-660355,,1.486,,packages
send_p-660382,2023-08-18 16:37:35+00:00,send package,p-660382,,2.2,,packages
deliver_p-660376,2023-08-18 17:28:48+00:00,package delivered,p-660376,,2.19,,packages
create_p-660384,2023-08-18 17:45:13+00:00,create package,p-660384,,5.889,,packages
deliver_p-660375,2023-08-18 21:11:29+00:00,package delivered,p-660375,,2.29,,packages
create_p-660385,2023-08-21 01:00:00+00:00,create package,p-660385,,8.002,,packages
fail_p-660374_118,2023-08-21 08:49:40+00:00,failed delivery,p-660374,,3.475,,packages
send_p-660383,2023-08-21 12:50:26+00:00,send package,p-660383,,6.021,,packages
deliver_p-660374,2023-08-21 16:09:56+00:00,package delivered,p-660374,,3.475,,packages
create_p-660386,2023-08-21 16:41:49+00:00,create package,p-660386,,6.952,,packages
deliver_p-660382,2023-08-21 16:49:12+00:00,package delivered,p-660382,,2.2,,packages
deliver_p-660383,2023-08-21 17:13:23+00:00,package delivered,p-660383,,6.021,,packages
create_p-660387,2023-08-22 09:23:38+00:00,create package,p-660387,,1.97,,packages
deliver_p-660381,2023-08-22 10:17:15+00:00,package delivered,p-660381,,5.074,,packages
create_p-660388,2023-08-22 11:12:55+00:00,create package,p-660388,,1.958,,packages
send_p-660385,2023-08-22 11:25:54+00:00,send package,p-660385,,8.002,,packages
create_p-660389,2023-08-22 11:56:01+00:00,create package,p-660389,,3.119,,packages
send_p-660386,2023-08-22 12:56:16+00:00,send package,p-660386,,6.952,,packages
send_p-660388,2023-08-22 13:07:01+00:00,send package,p-660388,,1.958,,packages
create_p-660390,2023-08-22 13:12:14+00:00,create package,p-660390,,3.118,,packages
fail_p-660385_119,2023-08-22 14:04:17+00:00,failed delivery,p-660385,,8.002,,packages
create_p-660391,2023-08-22 15:19:56+00:00,create package,p-660391,,4.561,,packages
deliver_p-660385,2023-08-22 15:45:42+00:00,package delivered,p-660385,,8.002,,packages
create_p-660392,2023-08-22 15:51:24+00:00,create package,p-660392,,7.425,,packages
deliver_p-660386,2023-08-22 16:03:25+00:00,package delivered,p-660386,,6.952,,packages
send_p-660387,2023-08-22 16:12:24+00:00,send package,p-660387,,1.97,,packages
send_p-660380,2023-08-22 16:54:39+00:00,send package,p-660380,,4.865,,packages
create_p-660393,2023-08-22 20:53:37+00:00,create package,p-660393,,5.442,,packages
send_p-660393,2023-08-23 09:30:15+00:00,send package,p-660393,,5.442,,packages
create_p-660394,2023-08-23 09:52:03+00:00,create package,p-660394,,2.92,,packages
create_p-660395,2023-08-23 10:40:37+00:00,create package,p-660395,,4.163,,packages
fail_p-660388_120,2023-08-23 10:48:48+00:00,failed delivery,p-660388,,1.958,,packages
send_p-660384,2023-08-23 10:56:17+00:00,send package,p-660384,,5.889,,packages
send_p-660391,2023-08-23 11:20:57+00:00,send package,p-660391,,4.561,,packages
create_p-660396,2023-08-23 11:28:57+00:00,create package,p-660396,,9.572,,packages
send_p-660392,2023-08-23 11:40:49+00:00,send package,p-660392,,7.425,,packages
deliver_p-660392,2023-08-23 11:45:45+00:00,package delivered,p-660392,,7.425,,packages
deliver_p-660391,2023-08-23 14:34:16+00:00,package delivered,p-660391,,4.561,,packages
deliver_p-660393,2023-08-23 14:59:28+00:00,package delivered,p-660393,,5.442,,packages
create_p-660397,2023-08-23 15:30:54+00:00,create package,p-660397,,1.218,,packages
create_p-660398,2023-08-23 15:48:49+00:00,create package,p-660398,,3.346,,packages
send_p-660397,2023-08-23 15:49:59+00:00,send package,p-660397,,1.218,,packages
create_p-660399,2023-08-23 17:05:50+00:00,create package,p-660399,,3.34,,packages
send_p-660395,2023-08-23 17:32:53+00:00,send package,p-660395,,4.163,,packages
create_p-660400,2023-08-23 17:50:43+00:00,create package,p-660400,,3.225,,packages
fail_p-660380_121,2023-08-23 19:23:23+00:00,failed delivery,p-660380,,4.865,,packages
create_p-660401,2023-08-23 21:27:27+00:00,create package,p-660401,,5.34,,packages
send_p-660399,2023-08-24 09:24:24+00:00,send package,p-660399,,3.34,,packages
send_p-660396,2023-08-24 09:43:51+00:00,send package,p-660396,,9.572,,packages
send_p-660390,2023-08-24 09:59:03+00:00,send package,p-660390,,3.118,,packages
deliver_p-660388,2023-08-24 10:58:44+00:00,package delivered,p-660388,,1.958,,packages
deliver_p-660384,2023-08-24 11:14:41+00:00,package delivered,p-660384,,5.889,,packages
send_p-660394,2023-08-24 11:28:21+00:00,send package,p-660394,,2.92,,packages
create_p-660402,2023-08-24 13:10:06+00:00,create package,p-660402,,4.538,,packages
fail_p-660399_122,2023-08-24 13:57:28+00:00,failed delivery,p-660399,,3.34,,packages
deliver_p-660380,2023-08-24 15:03:25+00:00,package delivered,p-660380,,4.865,,packages
send_p-660389,2023-08-24 15:04:05+00:00,send package,p-660389,,3.119,,packages
send_p-660400,2023-08-24 15:09:11+00:00,send package,p-660400,,3.225,,packages
deliver_p-660399,2023-08-24 15:24:47+00:00,package delivered,p-660399,,3.34,,packages
create_p-660403,2023-08-24 15:26:17+00:00,create package,p-660403,,0.671,,packages
send_p-660398,2023-08-24 16:12:21+00:00,send package,p-660398,,3.346,,packages
send_p-660401,2023-08-24 16:14:42+00:00,send package,p-660401,,5.34,,packages
create_p-660404,2023-08-24 16:33:39+00:00,create package,p-660404,,3.889,,packages
deliver_p-660394,2023-08-24 16:42:34+00:00,package delivered,p-660394,,2.92,,packages
fail_p-660398_123,2023-08-24 17:26:11+00:00,failed delivery,p-660398,,3.346,,packages
deliver_p-660396,2023-08-24 18:53:05+00:00,package delivered,p-660396,,9.572,,packages
deliver_p-660387,2023-08-24 18:58:22+00:00,package delivered,p-660387,,1.97,,packages
create_p-660405,2023-08-25 09:38:07+00:00,create package,p-660405,,1.136,,packages
deliver_p-660389,2023-08-25 09:56:31+00:00,package delivered,p-660389,,3.119,,packages
create_p-660406,2023-08-25 10:42:31+00:00,create package,p-660406,,1.853,,packages
deliver_p-660397,2023-08-25 11:02:34+00:00,package delivered,p-660397,,1.218,,packages
create_p-660407,2023-08-25 11:52:09+00:00,create package,p-660407,,5.458,,packages
deliver_p-660390,2023-08-25 12:20:26+00:00,package delivered,p-660390,,3.118,,packages
send_p-660402,2023-08-25 12:32:25+00:00,send package,p-660402,,4.538,,packages
create_p-660408,2023-08-25 13:56:57+00:00,create package,p-660408,,4.61,,packages
fail_p-660400_124,2023-08-25 15:43:52+00:00,failed delivery,p-660400,,3.225,,packages
create_p-660409,2023-08-25 15:53:02+00:00,create package,p-660409,,1.246,,packages
deliver_p-660401,2023-08-25 16:30:55+00:00,package delivered,p-660401,,5.34,,packages
create_p-660410,2023-08-25 17:02:12+00:00,create package,p-660410,,8.5,,packages
send_p-660408,2023-08-25 19:16:30+00:00,send package,p-660408,,4.61,,packages
create_p-660411,2023-08-26 01:00:00+00:00,create package,p-660411,,2.01,,packages
deliver_p-660395,2023-08-28 09:17:02+00:00,package delivered,p-660395,,4.163,,packages
fail_p-660400_125,2023-08-28 09:38:49+00:00,failed delivery,p-660400,,3.225,,packages
fail_p-660400_126,2023-08-28 10:45:11+00:00,failed delivery,p-660400,,3.225,,packages
send_p-660406,2023-08-28 11:44:49+00:00,send package,p-660406,,1.853,,packages
send_p-660407,2023-08-28 11:52:15+00:00,send package,p-660407,,5.458,,packages
create_p-660412,2023-08-28 12:08:10+00:00,create package,p-660412,,2.909,,packages
send_p-660405,2023-08-28 12:19:21+00:00,send package,p-660405,,1.136,,packages
send_p-660403,2023-08-28 12:28:06+00:00,send package,p-660403,,0.671,,packages
fail_p-660405_127,2023-08-28 12:41:32+00:00,failed delivery,p-660405,,1.136,,packages
deliver_p-660408,2023-08-28 13:50:10+00:00,package delivered,p-660408,,4.61,,packages
create_p-660413,2023-08-28 13:50:36+00:00,create package,p-660413,,9.242,,packages
send_p-660404,2023-08-28 14:09:30+00:00,send package,p-660404,,3.889,,packages
deliver_p-660398,2023-08-28 16:01:04+00:00,package delivered,p-660398,,3.346,,packages
deliver_p-660403,2023-08-28 16:01:12+00:00,package delivered,p-660403,,0.671,,packages
fail_p-660400_128,2023-08-28 16:27:53+00:00,failed delivery,p-660400,,3.225,,packages
create_p-660414,2023-08-28 17:03:44+00:00,create package,p-660414,,4.957,,packages
send_p-660409,2023-08-28 17:48:23+00:00,send package,p-660409,,1.246,,packages
deliver_p-660406,2023-08-28 18:14:58+00:00,package delivered,p-660406,,1.853,,packages
deliver_p-660402,2023-08-28 18:23:57+00:00,package delivered,p-660402,,4.538,,packages
create_p-660415,2023-08-29 10:40:12+00:00,create package,p-660415,,3.845,,packages
send_p-660410,2023-08-29 11:02:29+00:00,send package,p-660410,,8.5,,packages
deliver_p-660405,2023-08-29 11:23:46+00:00,package delivered,p-660405,,1.136,,packages
create_p-660416,2023-08-29 11:30:31+00:00,create package,p-660416,,5.19,,packages
deliver_p-660400,2023-08-29 11:38:06+00:00,package delivered,p-660400,,3.225,,packages
deliver_p-660407,2023-08-29 12:47:46+00:00,package delivered,p-660407,,5.458,,packages
deliver_p-660404,2023-08-29 14:46:14+00:00,package delivered,p-660404,,3.889,,packages
send_p-660416,2023-08-29 14:53:08+00:00,send package,p-660416,,5.19,,packages
create_p-660417,2023-08-29 15:48:42+00:00,create package,p-660417,,4.13,,packages
deliver_p-660409,2023-08-29 16:37:12+00:00,package delivered,p-660409,,1.246,,packages
create_p-660418,2023-08-29 21:23:38+00:00,create package,p-660418,,4.175,,packages
send_p-660415,2023-08-30 09:24:58+00:00,send package,p-660415,,3.845,,packages
create_p-660419,2023-08-30 10:00:43+00:00,create package,p-660419,,0.72,,packages
create_p-660420,2023-08-30 10:32:52+00:00,create package,p-660420,,3.623,,packages
deliver_p-660410,2023-08-30 10:58:59+00:00,package delivered,p-660410,,8.5,,packages
send_p-660412,2023-08-30 11:38:16+00:00,send package,p-660412,,2.909,,packages
send_p-660411,2023-08-30 11:42:09+00:00,send package,p-660411,,2.01,,packages
send_p-660413,2023-08-30 11:43:20+00:00,send package,p-660413,,9.242,,packages
create_p-660421,2023-08-30 11:49:18+00:00,create package,p-660421,,0.822,,packages
deliver_p-660415,2023-08-30 11:56:36+00:00,package delivered,p-660415,,3.845,,packages
create_p-660422,2023-08-30 12:12:32+00:00,create package,p-660422,,2.095,,packages
send_p-660417,2023-08-30 12:45:43+00:00,send package,p-660417,,4.13,,packages
create_p-660423,2023-08-30 13:18:54+00:00,create package,p-660423,,2.621,,packages
send_p-660419,2023-08-30 13:29:44+00:00,send package,p-660419,,0.72,,packages
send_p-660420,2023-08-30 14:56:25+00:00,send package,p-660420,,3.623,,packages
deliver_p-660411,2023-08-30 15:15:38+00:00,package delivered,p-660411,,2.01,,packages
create_p-660424,2023-08-30 16:01:36+00:00,create package,p-660424,,2.809,,packages
deliver_p-660417,2023-08-30 16:03:39+00:00,package delivered,p-660417,,4.13,,packages
send_p-660421,2023-08-30 16:05:07+00:00,send package,p-660421,,0.822,,packages
deliver_p-660413,2023-08-30 16:38:36+00:00,package delivered,p-660413,,9.242,,packages
send_p-660424,2023-08-30 16:40:06+00:00,send package,p-660424,,2.809,,packages
send_p-660414,2023-08-30 16:42:50+00:00,send package,p-660414,,4.957,,packages
create_p-660425,2023-08-30 17:11:17+00:00,create package,p-660425,,4.911,,packages
deliver_p-660416,2023-08-30 21:46:31+00:00,package delivered,p-660416,,5.19,,packages
create_p-660426,2023-08-31 01:00:00+00:00,create package,p-660426,,5.875,,packages
fail_p-660424_129,2023-08-31 08:41:31+00:00,failed delivery,p-660424,,2.809,,packages
deliver_p-660414,2023-08-31 09:45:47+00:00,package delivered,p-660414,,4.957,,packages
deliver_p-660412,2023-08-31 10:09:55+00:00,package delivered,p-660412,,2.909,,packages
send_p-660423,2023-08-31 10:54:39+00:00,send package,p-660423,,2.621,,packages
create_p-660427,2023-08-31 11:44:51+00:00,create package,p-660427,,4.457,,packages
send_p-660418,2023-08-31 14:13:02+00:00,send package,p-660418,,4.175,,packages
create_p-660428,2023-08-31 14:19:16+00:00,create package,p-660428,,6.181,,packages
send_p-660422,2023-08-31 16:09:57+00:00,send package,p-660422,,2.095,,packages
send_p-660427,2023-08-31 16:13:32+00:00,send package,p-660427,,4.457,,packages
send_p-660425,2023-08-31 16:52:38+00:00,send package,p-660425,,4.911,,packages
fail_p-660424_130,2023-08-31 17:36:18+00:00,failed delivery,p-660424,,2.809,,packages
deliver_p-660425,2023-08-31 18:10:29+00:00,package delivered,p-660425,,4.911,,packages
create_p-660429,2023-08-31 18:25:51+00:00,create package,p-660429,,5.209,,packages
fail_p-660427_131,2023-09-01 08:40:33+00:00,failed delivery,p-660427,,4.457,,packages
deliver_p-660424,2023-09-01 08:54:23+00:00,package delivered,p-660424,,2.809,,packages
deliver_p-660421,2023-09-01 10:18:01+00:00,package delivered,p-660421,,0.822,,packages
send_p-660428,2023-09-01 10:25:17+00:00,send package,p-660428,,6.181,,packages
create_p-660430,2023-09-01 10:43:53+00:00,create package,p-660430,,5.881,,packages
deliver_p-660418,2023-09-01 10:44:05+00:00,package delivered,p-660418,,4.175,,packages
deliver_p-660419,2023-09-01 10:47:03+00:00,package delivered,p-660419,,0.72,,packages
create_p-660431,2023-09-01 11:40:31+00:00,create package,p-660431,,5.755,,packages
deliver_p-660420,2023-09-01 12:14:22+00:00,package delivered,p-660420,,3.623,,packages
deliver_p-660423,2023-09-01 12:14:30+00:00,package delivered,p-660423,,2.621,,packages
create_p-660432,2023-09-01 12:29:35+00:00,create package,p-660432,,2.895,,packages
send_p-660426,2023-09-01 12:41:25+00:00,send package,p-660426,,5.875,,packages
create_p-660433,2023-09-01 14:11:47+00:00,create package,p-660433,,2.418,,packages
create_p-660434,2023-09-01 14:42:44+00:00,create package,p-660434,,1.65,,packages
deliver_p-660427,2023-09-01 14:53:06+00:00,package delivered,p-660427,,4.457,,packages
send_p-660430,2023-09-01 15:10:18+00:00,send package,p-660430,,5.881,,packages
create_p-660435,2023-09-01 15:41:14+00:00,create package,p-660435,,2.324,,packages
send_p-660434,2023-09-01 16:24:24+00:00,send package,p-660434,,1.65,,packages
create_p-660436,2023-09-01 16:26:16+00:00,create package,p-660436,,3.899,,packages
deliver_p-660428,2023-09-01 16:29:39+00:00,package delivered,p-660428,,6.181,,packages
deliver_p-660430,2023-09-01 16:32:14+00:00,package delivered,p-660430,,5.881,,packages
deliver_p-660426,2023-09-01 16:35:07+00:00,package delivered,p-660426,,5.875,,packages
send_p-660436,2023-09-01 16:52:32+00:00,send package,p-660436,,3.899,,packages
send_p-660433,2023-09-01 16:52:57+00:00,send package,p-660433,,2.418,,packages
deliver_p-660434,2023-09-01 17:31:58+00:00,package delivered,p-660434,,1.65,,packages
deliver_p-660433,2023-09-01 18:48:02+00:00,package delivered,p-660433,,2.418,,packages
create_p-660437,2023-09-01 20:49:29+00:00,create package,p-660437,,1.931,,packages
send_p-660431,2023-09-04 09:08:59+00:00,send package,p-660431,,5.755,,packages
deliver_p-660422,2023-09-04 09:44:58+00:00,package delivered,p-660422,,2.095,,packages
create_p-660438,2023-09-04 09:55:03+00:00,create package,p-660438,,1.905,,packages
create_p-660439,2023-09-04 10:09:33+00:00,create package,p-660439,,4.73,,packages
create_p-660440,2023-09-04 11:02:45+00:00,create package,p-660440,,3.601,,packages
send_p-660429,2023-09-04 11:20:36+00:00,send package,p-660429,,5.209,,packages
create_p-660441,2023-09-04 11:41:32+00:00,create package,p-660441,,1.188,,packages
deliver_p-660429,2023-09-04 11:52:54+00:00,package delivered,p-660429,,5.209,,packages
create_p-660442,2023-09-04 12:07:09+00:00,create package,p-660442,,5.39,,packages
send_p-660438,2023-09-04 12:42:53+00:00,send package,p-660438,,1.905,,packages
create_p-660443,2023-09-04 12:45:43+00:00,create package,p-660443,,6.374,,packages
send_p-660439,2023-09-04 14:32:03+00:00,send package,p-660439,,4.73,,packages
send_p-660442,2023-09-04 15:09:33+00:00,send package,p-660442,,5.39,,packages
send_p-660443,2023-09-04 15:32:54+00:00,send package,p-660443,,6.374,,packages
deliver_p-660436,2023-09-04 15:56:13+00:00,package delivered,p-660436,,3.899,,packages
send_p-660432,2023-09-04 16:04:16+00:00,send package,p-660432,,2.895,,packages
send_p-660441,2023-09-04 16:49:20+00:00,send package,p-660441,,1.188,,packages
create_p-660444,2023-09-04 17:01:03+00:00,create package,p-660444,,5.948,,packages
send_p-660435,2023-09-04 17:03:28+00:00,send package,p-660435,,2.324,,packages
deliver_p-660439,2023-09-04 17:30:33+00:00,package delivered,p-660439,,4.73,,packages
deliver_p-660431,2023-09-04 18:06:16+00:00,package delivered,p-660431,,5.755,,packages
deliver_p-660432,2023-09-04 18:39:13+00:00,package delivered,p-660432,,2.895,,packages
deliver_p-660441,2023-09-04 18:54:03+00:00,package delivered,p-660441,,1.188,,packages
send_p-660437,2023-09-04 19:39:40+00:00,send package,p-660437,,1.931,,packages
deliver_p-660438,2023-09-04 20:20:54+00:00,package delivered,p-660438,,1.905,,packages
create_p-660445,2023-09-04 21:58:44+00:00,create package,p-660445,,5.102,,packages
create_p-660446,2023-09-05 01:00:00+00:00,create package,p-660446,,2.092,,packages
