ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type,event_cost,cumulative_cost
place_o-990692,2023-08-15 14:57:04+00:00,place order,o-990692,,,4641.37,orders,0,0
pay_o-990690,2023-08-15 15:56:35+00:00,pay order,o-990690,,,3710.85,orders,1,2
confirm_o-990674,2023-08-15 16:35:53+00:00,confirm order,o-990674,,,2742.45,orders,1,1
pay_o-990610,2023-08-15 16:55:21+00:00,pay order,o-990610,,,725.59,orders,1,2
confirm_o-990689,2023-08-15 17:01:03+00:00,confirm order,o-990689,,,221.38,orders,1,1
place_o-990693,2023-08-15 17:12:14+00:00,place order,o-990693,,,5734.18,orders,0,0
pay_o-990645,2023-08-15 17:33:21+00:00,pay order,o-990645,,,1702.63,orders,1,2
confirm_o-990692,2023-08-15 17:43:56+00:00,confirm order,o-990692,,,4641.37,orders,1,1
confirm_o-990687,2023-08-15 17:49:38+00:00,confirm order,o-990687,,,1766.48,orders,1,1
pay_o-990588,2023-08-15 18:05:59+00:00,pay order,o-990588,,,9544.24,orders,1,2
place_o-990694,2023-08-15 18:42:33+00:00,place order,o-990694,,,2091.08,orders,0,0
confirm_o-990693,2023-08-15 18:52:34+00:00,confirm order,o-990693,,,5734.18,orders,1,1
reminder_o-990461_169,2023-08-15 19:39:39+00:00,payment reminder,o-990461,,,2436.32,orders,2,5
confirm_o-990671,2023-08-15 20:02:37+00:00,confirm order,o-990671,,,1863.85,orders,1,1
confirm_o-990683,2023-08-15 20:30:14+00:00,confirm order,o-990683,,,2649.39,orders,1,1
confirm_o-990678,2023-08-15 20:39:30+00:00,confirm order,o-990678,,,2742.45,orders,1,1
place_o-990695,2023-08-15 21:43:51+00:00,place order,o-990695,,,1092.41,orders,0,0
place_o-990696,2023-08-16 06:24:02+00:00,place order,o-990696,,,2014.26,orders,0,0
reminder_o-990581_170,2023-08-16 09:58:56+00:00,payment reminder,o-990581,,,1061.02,orders,2,3
place_o-990697,2023-08-16 10:02:32+00:00,place order,o-990697,,,2958.83,orders,0,0
confirm_o-990695,2023-08-16 10:23:58+00:00,confirm order,o-990695,,,1092.41,orders,1,1
reminder_o-990457_171,2023-08-16 10:24:29+00:00,payment reminder,o-990457,,,1535.64,orders,2,5
pay_o-990574,2023-08-16 10:40:36+00:00,pay order,o-990574,,,1963.77,orders,1,4
confirm_o-990697,2023-08-16 11:12:18+00:00,confirm order,o-990697,,,2958.83,orders,1,1
place_o-990698,2023-08-16 11:23:10+00:00,place order,o-990698,,,3379.75,orders,0,0
pay_o-990668,2023-08-16 11:37:03+00:00,pay order,o-990668,,,1020.98,orders,1,2
reminder_o-990580_172,2023-08-16 11:42:28+00:00,payment reminder,o-990580,,,5511.43,orders,2,3
pay_o-990643,2023-08-16 12:06:27+00:00,pay order,o-990643,,,1906.08,orders,1,2
confirm_o-990696,2023-08-16 12:20:44+00:00,confirm order,o-990696,,,2014.26,orders,1,1
pay_o-990687,2023-08-16 12:23:10+00:00,pay order,o-990687,,,1766.48,orders,1,2
place_o-990699,2023-08-16 13:04:25+00:00,place order,o-990699,,,2335.63,orders,0,0
pay_o-990544,2023-08-16 13:07:35+00:00,pay order,o-990544,,,3519.83,orders,1,4
place_o-990700,2023-08-16 14:26:56+00:00,place order,o-990700,,,835.96,orders,0,0
place_o-990701,2023-08-16 16:11:57+00:00,place order,o-990701,,,2612.6,orders,0,0
confirm_o-990701,2023-08-16 16:57:04+00:00,confirm order,o-990701,,,2612.6,orders,1,1
pay_o-990641,2023-08-16 17:01:47+00:00,pay order,o-990641,,,145.64,orders,1,2
reminder_o-990583_173,2023-08-16 17:35:36+00:00,payment reminder,o-990583,,,775.61,orders,2,3
place_o-990702,2023-08-16 17:42:00+00:00,place order,o-990702,,,2511.96,orders,0,0
confirm_o-990691,2023-08-16 17:43:57+00:00,confirm order,o-990691,,,3440.3,orders,1,1
pay_o-990609,2023-08-16 19:25:11+00:00,pay order,o-990609,,,725.58,orders,1,2
confirm_o-990700,2023-08-16 19:30:41+00:00,confirm order,o-990700,,,835.96,orders,1,1
place_o-990703,2023-08-16 19:42:11+00:00,place order,o-990703,,,2983.74,orders,0,0
confirm_o-990694,2023-08-16 19:50:42+00:00,confirm order,o-990694,,,2091.08,orders,1,1
confirm_o-990703,2023-08-16 22:17:44+00:00,confirm order,o-990703,,,2983.74,orders,1,1
place_o-990704,2023-08-16 23:00:34+00:00,place order,o-990704,,,8856.83,orders,0,0
place_o-990705,2023-08-17 08:48:52+00:00,place order,o-990705,,,4439.03,orders,0,0
pay_o-990649,2023-08-17 09:24:39+00:00,pay order,o-990649,,,3336.46,orders,1,2
confirm_o-990702,2023-08-17 09:32:05+00:00,confirm order,o-990702,,,2511.96,orders,1,1
pay_o-990633,2023-08-17 09:56:04+00:00,pay order,o-990633,,,1387.8,orders,1,2
confirm_o-990685,2023-08-17 10:34:39+00:00,confirm order,o-990685,,,1518.7,orders,1,1
place_o-990706,2023-08-17 11:01:23+00:00,place order,o-990706,,,5176.93,orders,0,0
pay_o-990701,2023-08-17 11:46:03+00:00,pay order,o-990701,,,2612.6,orders,1,2
pay_o-990611,2023-08-17 11:47:40+00:00,pay order,o-990611,,,1095.64,orders,1,2
pay_o-990651,2023-08-17 11:57:37+00:00,pay order,o-990651,,,3788.76,orders,1,2
place_o-990707,2023-08-17 12:20:52+00:00,place order,o-990707,,,1417.0,orders,0,0
confirm_o-990688,2023-08-17 12:31:14+00:00,confirm order,o-990688,,,756.98,orders,1,1
pay_o-990653,2023-08-17 12:40:12+00:00,pay order,o-990653,,,4975.64,orders,1,2
pay_o-990697,2023-08-17 12:57:42+00:00,pay order,o-990697,,,2958.83,orders,1,2
place_o-990708,2023-08-17 13:59:50+00:00,place order,o-990708,,,1248.22,orders,0,0
confirm_o-990706,2023-08-17 14:19:32+00:00,confirm order,o-990706,,,5176.93,orders,1,1
pay_o-990553,2023-08-17 14:40:04+00:00,pay order,o-990553,,,1272.45,orders,1,4
pay_o-990604,2023-08-17 15:26:29+00:00,pay order,o-990604,,,4600.18,orders,1,2
place_o-990709,2023-08-17 16:17:45+00:00,place order,o-990709,,,7186.21,orders,0,0
place_o-990710,2023-08-17 17:53:36+00:00,place order,o-990710,,,1389.94,orders,0,0
place_o-990711,2023-08-17 20:16:59+00:00,place order,o-990711,,,4261.58,orders,0,0
place_o-990712,2023-08-17 23:10:09+00:00,place order,o-990712,,,145.65,orders,0,0
confirm_o-990705,2023-08-18 08:52:33+00:00,confirm order,o-990705,,,4439.03,orders,1,1
place_o-990713,2023-08-18 09:00:23+00:00,place order,o-990713,,,2454.63,orders,0,0
confirm_o-990709,2023-08-18 09:14:15+00:00,confirm order,o-990709,,,7186.21,orders,1,1
reminder_o-990347_174,2023-08-18 09:22:38+00:00,payment reminder,o-990347,,,4637.18,orders,2,7
pay_o-990677,2023-08-18 10:07:13+00:00,pay order,o-990677,,,426.94,orders,1,2
place_o-990714,2023-08-18 10:18:51+00:00,place order,o-990714,,,577.38,orders,0,0
pay_o-990622,2023-08-18 10:26:38+00:00,pay order,o-990622,,,2622.35,orders,1,2
confirm_o-990699,2023-08-18 10:31:06+00:00,confirm order,o-990699,,,2335.63,orders,1,1
place_o-990715,2023-08-18 11:55:48+00:00,place order,o-990715,,,2891.75,orders,0,0
pay_o-990524,2023-08-18 12:35:58+00:00,pay order,o-990524,,,1219.61,orders,1,4
pay_o-990693,2023-08-18 12:49:17+00:00,pay order,o-990693,,,5734.18,orders,1,2
pay_o-990502,2023-08-18 13:00:22+00:00,pay order,o-990502,,,7091.8,orders,1,2
pay_o-990560,2023-08-18 13:37:02+00:00,pay order,o-990560,,,4914.14,orders,1,4
place_o-990716,2023-08-18 14:09:41+00:00,place order,o-990716,,,2742.45,orders,0,0
confirm_o-990716,2023-08-18 14:17:51+00:00,confirm order,o-990716,,,2742.45,orders,1,1
place_o-990717,2023-08-18 15:37:28+00:00,place order,o-990717,,,3736.79,orders,0,0
confirm_o-990710,2023-08-18 15:40:12+00:00,confirm order,o-990710,,,1389.94,orders,1,1
pay_o-990688,2023-08-18 15:51:55+00:00,pay order,o-990688,,,756.98,orders,1,2
pay_o-990367,2023-08-18 16:28:10+00:00,pay order,o-990367,,,1167.81,orders,1,6
place_o-990718,2023-08-18 17:33:02+00:00,place order,o-990718,,,2997.8,orders,0,0
confirm_o-990715,2023-08-18 17:37:06+00:00,confirm order,o-990715,,,2891.75,orders,1,1
confirm_o-990698,2023-08-18 17:49:47+00:00,confirm order,o-990698,,,3379.75,orders,1,1
place_o-990719,2023-08-18 19:24:09+00:00,place order,o-990719,,,3583.16,orders,0,0
place_o-990720,2023-08-18 22:24:30+00:00,place order,o-990720,,,756.98,orders,0,0
reminder_o-990477_175,2023-08-19 16:36:56+00:00,payment reminder,o-990477,,,4965.92,orders,2,5
place_o-990721,2023-08-19 17:09:56+00:00,place order,o-990721,,,3063.8,orders,0,0
reminder_o-990594_176,2023-08-20 10:21:02+00:00,payment reminder,o-990594,,,698.43,orders,2,3
reminder_o-990584_177,2023-08-20 10:46:26+00:00,payment reminder,o-990584,,,876.04,orders,2,3
place_o-990722,2023-08-20 16:56:48+00:00,place order,o-990722,,,2187.35,orders,0,0
reminder_o-990480_178,2023-08-20 18:06:55+00:00,payment reminder,o-990480,,,195.26,orders,2,5
pay_o-990661,2023-08-21 09:00:41+00:00,pay order,o-990661,,,3041.09,orders,1,2
place_o-990723,2023-08-21 09:07:09+00:00,place order,o-990723,,,2601.79,orders,0,0
pay_o-990569,2023-08-21 10:05:07+00:00,pay order,o-990569,,,121.26,orders,1,4
confirm_o-990722,2023-08-21 10:15:21+00:00,confirm order,o-990722,,,2187.35,orders,1,1
place_o-990724,2023-08-21 10:32:24+00:00,place order,o-990724,,,2410.27,orders,0,0
confirm_o-990719,2023-08-21 10:57:47+00:00,confirm order,o-990719,,,3583.16,orders,1,1
confirm_o-990720,2023-08-21 11:07:45+00:00,confirm order,o-990720,,,756.98,orders,1,1
confirm_o-990721,2023-08-21 11:41:20+00:00,confirm order,o-990721,,,3063.8,orders,1,1
place_o-990725,2023-08-21 12:22:54+00:00,place order,o-990725,,,145.64,orders,0,0
pay_o-990691,2023-08-21 12:44:32+00:00,pay order,o-990691,,,3440.3,orders,1,2
confirm_o-990725,2023-08-21 12:47:33+00:00,confirm order,o-990725,,,145.64,orders,1,1
confirm_o-990714,2023-08-21 12:57:03+00:00,confirm order,o-990714,,,577.38,orders,1,1
confirm_o-990704,2023-08-21 14:03:27+00:00,confirm order,o-990704,,,8856.83,orders,1,1
place_o-990726,2023-08-21 14:03:53+00:00,place order,o-990726,,,2577.99,orders,0,0
pay_o-990652,2023-08-21 14:23:39+00:00,pay order,o-990652,,,3872.06,orders,1,2
confirm_o-990724,2023-08-21 14:25:28+00:00,confirm order,o-990724,,,2410.27,orders,1,1
confirm_o-990711,2023-08-21 14:38:44+00:00,confirm order,o-990711,,,4261.58,orders,1,1
pay_o-990580,2023-08-21 15:23:34+00:00,pay order,o-990580,,,5511.43,orders,1,4
place_o-990727,2023-08-21 15:25:52+00:00,place order,o-990727,,,4103.61,orders,0,0
pay_o-990685,2023-08-21 16:15:00+00:00,pay order,o-990685,,,1518.7,orders,1,2
place_o-990728,2023-08-21 17:09:49+00:00,place order,o-990728,,,1168.13,orders,0,0
confirm_o-990717,2023-08-21 17:25:05+00:00,confirm order,o-990717,,,3736.79,orders,1,1
place_o-990729,2023-08-21 18:37:44+00:00,place order,o-990729,,,588.16,orders,0,0
place_o-990730,2023-08-21 21:29:23+00:00,place order,o-990730,,,134.82,orders,0,0
place_o-990731,2023-08-22 04:57:15+00:00,place order,o-990731,,,2058.61,orders,0,0
place_o-990732,2023-08-22 10:27:04+00:00,place order,o-990732,,,1441.89,orders,0,0
reminder_o-990613_179,2023-08-22 10:34:33+00:00,payment reminder,o-990613,,,1119.45,orders,2,3
confirm_o-990726,2023-08-22 10:54:40+00:00,confirm order,o-990726,,,2577.99,orders,1,1
pay_o-990725,2023-08-22 11:27:20+00:00,pay order,o-990725,,,145.64,orders,1,2
pay_o-990477,2023-08-22 12:00:15+00:00,pay order,o-990477,,,4965.92,orders,1,6
confirm_o-990713,2023-08-22 12:09:39+00:00,confirm order,o-990713,,,2454.63,orders,1,1
place_o-990733,2023-08-22 12:12:14+00:00,place order,o-990733,,,6257.85,orders,0,0
pay_o-990682,2023-08-22 12:17:04+00:00,pay order,o-990682,,,1369.38,orders,1,2
confirm_o-990732,2023-08-22 13:21:57+00:00,confirm order,o-990732,,,1441.89,orders,1,1
pay_o-990660,2023-08-22 13:28:54+00:00,pay order,o-990660,,,3047.56,orders,1,2
place_o-990734,2023-08-22 13:42:33+00:00,place order,o-990734,,,3844.99,orders,0,0
pay_o-990607,2023-08-22 15:08:43+00:00,pay order,o-990607,,,2721.72,orders,1,2
pay_o-990624,2023-08-22 15:10:55+00:00,pay order,o-990624,,,1551.14,orders,1,2
confirm_o-990730,2023-08-22 15:41:30+00:00,confirm order,o-990730,,,134.82,orders,1,1
place_o-990735,2023-08-22 15:43:12+00:00,place order,o-990735,,,3227.18,orders,0,0
confirm_o-990733,2023-08-22 15:50:51+00:00,confirm order,o-990733,,,6257.85,orders,1,1
confirm_o-990669,2023-08-22 15:52:03+00:00,confirm order,o-990669,,,2850.65,orders,1,1
pay_o-990689,2023-08-22 16:23:06+00:00,pay order,o-990689,,,221.38,orders,1,2
pay_o-990511,2023-08-22 16:46:52+00:00,pay order,o-990511,,,3059.98,orders,1,4
reminder_o-990606_180,2023-08-22 16:52:35+00:00,payment reminder,o-990606,,,3809.5,orders,2,3
pay_o-990675,2023-08-22 17:21:01+00:00,pay order,o-990675,,,4185.83,orders,1,2
pay_o-990533,2023-08-22 17:39:29+00:00,pay order,o-990533,,,775.59,orders,1,4
place_o-990736,2023-08-22 17:44:29+00:00,place order,o-990736,,,1615.01,orders,0,0
pay_o-990594,2023-08-22 18:04:25+00:00,pay order,o-990594,,,698.43,orders,1,4
pay_o-990719,2023-08-22 18:33:20+00:00,pay order,o-990719,,,3583.16,orders,1,2
place_o-990737,2023-08-22 19:49:39+00:00,place order,o-990737,,,901.97,orders,0,0
pay_o-990203,2023-08-22 22:11:53+00:00,pay order,o-990203,,,1662.97,orders,1,8
place_o-990738,2023-08-22 23:15:29+00:00,place order,o-990738,,,3293.19,orders,0,0
place_o-990739,2023-08-23 09:06:46+00:00,place order,o-990739,,,5954.92,orders,0,0
confirm_o-990723,2023-08-23 09:09:35+00:00,confirm order,o-990723,,,2601.79,orders,1,1
confirm_o-990728,2023-08-23 09:43:28+00:00,confirm order,o-990728,,,1168.13,orders,1,1
confirm_o-990727,2023-08-23 09:51:19+00:00,confirm order,o-990727,,,4103.61,orders,1,1
confirm_o-990712,2023-08-23 09:57:55+00:00,confirm order,o-990712,,,145.65,orders,1,1
place_o-990740,2023-08-23 10:31:38+00:00,place order,o-990740,,,3011.86,orders,0,0
pay_o-990646,2023-08-23 11:04:13+00:00,pay order,o-990646,,,6666.87,orders,1,2
confirm_o-990737,2023-08-23 11:21:30+00:00,confirm order,o-990737,,,901.97,orders,1,1
confirm_o-990734,2023-08-23 11:32:39+00:00,confirm order,o-990734,,,3844.99,orders,1,1
confirm_o-990729,2023-08-23 11:32:56+00:00,confirm order,o-990729,,,588.16,orders,1,1
confirm_o-990738,2023-08-23 11:39:50+00:00,confirm order,o-990738,,,3293.19,orders,1,1
place_o-990741,2023-08-23 12:21:21+00:00,place order,o-990741,,,2318.25,orders,0,0
pay_o-990728,2023-08-23 13:09:48+00:00,pay order,o-990728,,,1168.13,orders,1,2
pay_o-990706,2023-08-23 13:29:17+00:00,pay order,o-990706,,,5176.93,orders,1,2
place_o-990742,2023-08-23 14:00:48+00:00,place order,o-990742,,,2112.7,orders,0,0
pay_o-990738,2023-08-23 14:25:39+00:00,pay order,o-990738,,,3293.19,orders,1,2
confirm_o-990742,2023-08-23 14:47:34+00:00,confirm order,o-990742,,,2112.7,orders,1,1
place_o-990743,2023-08-23 15:19:42+00:00,place order,o-990743,,,2198.22,orders,0,0
pay_o-990694,2023-08-23 15:57:07+00:00,pay order,o-990694,,,2091.08,orders,1,2
pay_o-990722,2023-08-23 16:23:50+00:00,pay order,o-990722,,,2187.35,orders,1,2
confirm_o-990739,2023-08-23 16:30:20+00:00,confirm order,o-990739,,,5954.92,orders,1,1
place_o-990744,2023-08-23 16:57:29+00:00,place order,o-990744,,,1924.45,orders,0,0
pay_o-990547,2023-08-23 17:42:37+00:00,pay order,o-990547,,,278.77,orders,1,4
confirm_o-990744,2023-08-23 18:16:34+00:00,confirm order,o-990744,,,1924.45,orders,1,1
place_o-990745,2023-08-23 19:13:04+00:00,place order,o-990745,,,1031.8,orders,0,0
pay_o-990695,2023-08-23 21:06:59+00:00,pay order,o-990695,,,1092.41,orders,1,2
place_o-990746,2023-08-23 22:02:19+00:00,place order,o-990746,,,520.03,orders,0,0
place_o-990747,2023-08-24 07:14:51+00:00,place order,o-990747,,,1138.92,orders,0,0
confirm_o-990741,2023-08-24 08:50:42+00:00,confirm order,o-990741,,,2318.25,orders,1,1
place_o-990748,2023-08-24 09:58:25+00:00,place order,o-990748,,,2228.48,orders,0,0
confirm_o-990718,2023-08-24 10:06:20+00:00,confirm order,o-990718,,,2997.8,orders,1,1
reminder_o-990627_181,2023-08-24 10:10:56+00:00,payment reminder,o-990627,,,659.61,orders,2,3
confirm_o-990736,2023-08-24 10:35:27+00:00,confirm order,o-990736,,,1615.01,orders,1,1
pay_o-990581,2023-08-24 10:43:02+00:00,pay order,o-990581,,,1061.02,orders,1,4
confirm_o-990743,2023-08-24 10:50:40+00:00,confirm order,o-990743,,,2198.22,orders,1,1
confirm_o-990708,2023-08-24 11:07:45+00:00,confirm order,o-990708,,,1248.22,orders,1,1
pay_o-990300,2023-08-24 11:40:02+00:00,pay order,o-990300,,,666.73,orders,1,8
place_o-990749,2023-08-24 12:14:56+00:00,place order,o-990749,,,1103.22,orders,0,0
confirm_o-990748,2023-08-24 13:06:20+00:00,confirm order,o-990748,,,2228.48,orders,1,1
pay_o-990527,2023-08-24 13:15:23+00:00,pay order,o-990527,,,279.82,orders,1,4
reminder_o-990601_182,2023-08-24 13:18:29+00:00,payment reminder,o-990601,,,771.37,orders,2,3
place_o-990750,2023-08-24 13:47:58+00:00,place order,o-990750,,,2928.55,orders,0,0
reminder_o-990621_183,2023-08-24 14:22:59+00:00,payment reminder,o-990621,,,7252.23,orders,2,3
confirm_o-990749,2023-08-24 14:50:43+00:00,confirm order,o-990749,,,1103.22,orders,1,1
confirm_o-990746,2023-08-24 15:08:33+00:00,confirm order,o-990746,,,520.03,orders,1,1
pay_o-990741,2023-08-24 15:10:23+00:00,pay order,o-990741,,,2318.25,orders,1,2
confirm_o-990731,2023-08-24 15:35:50+00:00,confirm order,o-990731,,,2058.61,orders,1,1
pay_o-990672,2023-08-24 15:42:58+00:00,pay order,o-990672,,,2547.68,orders,1,2
place_o-990751,2023-08-24 15:54:01+00:00,place order,o-990751,,,102.37,orders,0,0
pay_o-990590,2023-08-24 16:34:33+00:00,pay order,o-990590,,,3017.71,orders,1,2
reminder_o-990628_184,2023-08-24 16:46:42+00:00,payment reminder,o-990628,,,3546.38,orders,2,3
place_o-990752,2023-08-24 18:06:08+00:00,place order,o-990752,,,3561.52,orders,0,0
pay_o-990732,2023-08-24 19:11:52+00:00,pay order,o-990732,,,1441.89,orders,1,2
place_o-990753,2023-08-24 19:54:35+00:00,place order,o-990753,,,869.52,orders,0,0
place_o-990754,2023-08-24 23:25:21+00:00,place order,o-990754,,,2634.24,orders,0,0
place_o-990755,2023-08-25 09:18:37+00:00,place order,o-990755,,,188.92,orders,0,0
confirm_o-990707,2023-08-25 09:31:22+00:00,confirm order,o-990707,,,1417.0,orders,1,1
pay_o-990737,2023-08-25 10:05:15+00:00,pay order,o-990737,,,901.97,orders,1,2
confirm_o-990740,2023-08-25 10:24:17+00:00,confirm order,o-990740,,,3011.86,orders,1,1
confirm_o-990752,2023-08-25 10:41:25+00:00,confirm order,o-990752,,,3561.52,orders,1,1
place_o-990756,2023-08-25 10:55:19+00:00,place order,o-990756,,,1513.3,orders,0,0
pay_o-990468,2023-08-25 11:56:27+00:00,pay order,o-990468,,,1926.78,orders,1,4
confirm_o-990755,2023-08-25 12:09:41+00:00,confirm order,o-990755,,,188.92,orders,1,1
confirm_o-990754,2023-08-25 13:06:31+00:00,confirm order,o-990754,,,2634.24,orders,1,1
place_o-990757,2023-08-25 13:08:44+00:00,place order,o-990757,,,1550.09,orders,0,0
pay_o-990673,2023-08-25 13:20:46+00:00,pay order,o-990673,,,988.52,orders,1,2
pay_o-990692,2023-08-25 13:58:48+00:00,pay order,o-990692,,,4641.37,orders,1,2
pay_o-990655,2023-08-25 14:21:51+00:00,pay order,o-990655,,,1916.89,orders,1,2
place_o-990758,2023-08-25 14:35:34+00:00,place order,o-990758,,,479.97,orders,0,0
pay_o-990734,2023-08-25 14:37:06+00:00,pay order,o-990734,,,3844.99,orders,1,2
confirm_o-990756,2023-08-25 15:49:36+00:00,confirm order,o-990756,,,1513.3,orders,1,1
pay_o-990628,2023-08-25 16:28:16+00:00,pay order,o-990628,,,3546.38,orders,1,4
place_o-990759,2023-08-25 16:29:13+00:00,place order,o-990759,,,4186.92,orders,0,0
pay_o-990715,2023-08-25 16:36:56+00:00,pay order,o-990715,,,2891.75,orders,1,2
pay_o-990755,2023-08-25 16:55:05+00:00,pay order,o-990755,,,188.92,orders,1,2
confirm_o-990735,2023-08-25 16:58:03+00:00,confirm order,o-990735,,,3227.18,orders,1,1
place_o-990760,2023-08-25 18:16:32+00:00,place order,o-990760,,,1494.92,orders,0,0
pay_o-990752,2023-08-25 18:39:09+00:00,pay order,o-990752,,,3561.52,orders,1,2
place_o-990761,2023-08-25 20:25:47+00:00,place order,o-990761,,,1869.29,orders,0,0
place_o-990762,2023-08-25 23:35:39+00:00,place order,o-990762,,,1849.8,orders,0,0
reminder_o-990517_185,2023-08-26 13:24:52+00:00,payment reminder,o-990517,,,5184.78,orders,2,5
place_o-990763,2023-08-26 22:12:49+00:00,place order,o-990763,,,1063.2,orders,0,0
place_o-990764,2023-08-27 21:39:31+00:00,place order,o-990764,,,660.68,orders,0,0
confirm_o-990745,2023-08-28 08:37:45+00:00,confirm order,o-990745,,,1031.8,orders,1,1
confirm_o-990762,2023-08-28 08:51:20+00:00,confirm order,o-990762,,,1849.8,orders,1,1
pay_o-990627,2023-08-28 09:03:41+00:00,pay order,o-990627,,,659.61,orders,1,4
confirm_o-990751,2023-08-28 09:24:35+00:00,confirm order,o-990751,,,102.37,orders,1,1
place_o-990765,2023-08-28 09:30:28+00:00,place order,o-990765,,,2634.24,orders,0,0
confirm_o-990759,2023-08-28 09:35:58+00:00,confirm order,o-990759,,,4186.92,orders,1,1
pay_o-990623,2023-08-28 10:45:37+00:00,pay order,o-990623,,,1711.28,orders,1,2
confirm_o-990761,2023-08-28 11:07:52+00:00,confirm order,o-990761,,,1869.29,orders,1,1
place_o-990766,2023-08-28 11:19:01+00:00,place order,o-990766,,,977.71,orders,0,0
pay_o-990686,2023-08-28 12:41:33+00:00,pay order,o-990686,,,833.79,orders,1,2
place_o-990767,2023-08-28 12:56:08+00:00,place order,o-990767,,,6598.7,orders,0,0
pay_o-990396,2023-08-28 13:23:33+00:00,pay order,o-990396,,,1973.31,orders,1,6
pay_o-990703,2023-08-28 13:44:40+00:00,pay order,o-990703,,,2983.74,orders,1,2
confirm_o-990747,2023-08-28 14:01:55+00:00,confirm order,o-990747,,,1138.92,orders,1,1
place_o-990768,2023-08-28 15:10:22+00:00,place order,o-990768,,,1196.27,orders,0,0
pay_o-990678,2023-08-28 16:17:54+00:00,pay order,o-990678,,,2742.45,orders,1,2
pay_o-990674,2023-08-28 16:28:48+00:00,pay order,o-990674,,,2742.45,orders,1,2
